==============================================================================
==============================================================================
Fri. Mar. 23 2012                  LANDSAT 7                       Time: 18:21
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101203236802_00001                          Path / Row - 119 / 38
Reference Image: L51BJC1010144020100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 87.5%
Rank   2 -- 10.1%
Rank   3 --  1.5%
Rank   4 --  0.3%
Rank   5 --  0.6%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1190380092   32.64660    119.62976     0.07     -0.18     0.20     1 
1190380094   32.64842    119.69809     0.01      0.20     0.20     1 
1190380095   32.64932    119.73226     0.02      0.11     0.11     1 
1190380096   32.65020    119.76644     0.14      0.18     0.23     1 
1190380165   32.61908    119.56241     0.31      0.11     0.33     1 
1190380166   32.62002    119.59656     0.07     -0.09     0.11     1 
1190380172   32.62541    119.80153    -0.11     -0.04     0.12     1 
1190380173   32.62627    119.83569    -0.12      1.08     1.08     3 
1190380175   32.62798    119.90403    -0.01      0.11     0.11     1 
1190380176   32.62882    119.93820     0.08      0.10     0.13     1 
1190380240   32.59342    119.56339     0.16      0.11     0.19     1 
1190380243   32.59618    119.66583     0.34      0.32     0.47     1 
1190380246   32.59886    119.76829    -0.03      0.21     0.21     1 
1190380250   32.60231    119.90491     0.24      0.19     0.30     1 
1190380251   32.60314    119.93907     0.10      0.04     0.10     1 
1190380252   32.60397    119.97324     0.03      0.21     0.21     1 
1190380253   32.60479    120.00740     0.05      0.17     0.18     1 
1190380256   32.60719    120.10990    -0.07      0.14     0.15     1 
1190380315   32.56776    119.56437     0.14      0.20     0.25     1 
1190380319   32.57142    119.70092    -0.11      0.12     0.16     1 
1190380321   32.57319    119.76921     0.23      0.09     0.25     1 
1190380323   32.57493    119.83750     0.08      0.14     0.16     1 
1190380325   32.57664    119.90580    -0.00      0.16     0.16     1 
1190380327   32.57830    119.97410    -0.00      0.22     0.22     1 
1190380330   32.58073    120.07656     0.11      0.10     0.15     1 
1190380333   32.58307    120.17904    -0.02      0.24     0.24     1 
1190380335   32.58459    120.24737    -0.04      0.49     0.49     1 
1190380390   32.54209    119.56535    -0.24     -0.04     0.24     1 
1190380391   32.54302    119.59947     0.03      0.02     0.04     1 
1190380393   32.54485    119.66773     0.03      0.03     0.05     1 
1190380396   32.54753    119.77013     0.15      0.13     0.20     1 
1190380399   32.55012    119.87254     0.18      0.25     0.31     1 
1190380400   32.55096    119.90668     0.07      0.01     0.07     1 
1190380402   32.55263    119.97496     0.23      0.06     0.24     1 
1190380403   32.55344    120.00911    -0.08      0.37     0.38     1 
1190380404   32.55425    120.04325    -0.10      0.10     0.14     1 
1190380406   32.55584    120.11155     0.08      0.23     0.24     1 
1190380411   32.55965    120.28230     0.10      0.07     0.13     1 
1190380412   32.56039    120.31646     0.02      0.36     0.36     1 
1190380413   32.56111    120.35062     0.09      0.40     0.41     1 
1190380465   32.51643    119.56633     0.07      0.03     0.08     1 
1190380466   32.51736    119.60044     0.01     -0.03     0.03     1 
1190380467   32.51828    119.63456     0.10     -0.06     0.12     1 
1190380468   32.51919    119.66868     0.36      0.15     0.39     1 
1190380475   32.52529    119.90756     0.04      0.22     0.23     1 
1190380479   32.52858    120.04409     0.14      0.29     0.33     1 
1190380480   32.52938    120.07823     0.09     -0.23     0.25     1 
1190380485   32.53323    120.24893    -0.01      0.27     0.27     1 
1190380487   32.53470    120.31722     0.13      0.34     0.37     1 
1190380488   32.53543    120.35137    -0.11      0.47     0.48     1 
1190380489   32.53614    120.38552    -0.14      0.39     0.41     1 
1190380491   32.53755    120.45382     0.10      0.25     0.27     1 
1190380493   32.53891    120.52213     0.11      0.56     0.57     2 
1190380545   32.49531    119.73785     0.10     -0.20     0.22     1 
1190380546   32.49619    119.77197     0.37     -0.03     0.37     1 
1190380550   32.49962    119.90844     0.07      0.17     0.19     1 
1190380551   32.50045    119.94256     0.18      0.25     0.31     1 
1190380560   32.50755    120.24972     0.00      0.46     0.46     1 
1190380568   32.51322    120.52283     0.05      0.12     0.13     1 
1190380569   32.51389    120.55697     0.12      0.38     0.40     1 
1190380570   32.51455    120.59112     0.05      0.46     0.47     1 
1190380571   32.51520    120.62527    -0.08      0.54     0.55     2 
1190380572   32.51584    120.65942    -0.12      0.55     0.56     2 
1190380573   32.51647    120.69357     0.04      0.51     0.51     2 
1190380614   32.46417    119.53418     0.33      0.14     0.36     1 
1190380622   32.47139    119.80699     0.18     -0.31     0.35     1 
1190380624   32.47310    119.87521     0.14     -0.02     0.14     1 
1190380625   32.47395    119.90932     0.01      0.17     0.17     1 
1190380636   32.48261    120.28462     0.03      0.16     0.16     1 
1190380639   32.48478    120.38701     0.08      0.32     0.33     1 
1190380642   32.48686    120.48940     0.01      0.38     0.38     1 
1190380643   32.48754    120.52353    -0.00      0.42     0.42     1 
1190380644   32.48821    120.55767    -0.19      0.43     0.47     1 
1190380645   32.48886    120.59181    -0.13      0.34     0.37     1 
1190380653   32.49380    120.86493    -0.11      0.60     0.61     2 
1190380689   32.43850    119.53516     0.02      0.09     0.09     1 
1190380690   32.43944    119.56925    -0.05      0.06     0.08     1 
1190380694   32.44308    119.70561     0.17     -0.49     0.52     2 
1190380700   32.44827    119.91019    -0.01     -0.04     0.05     1 
1190380711   32.45693    120.28539     0.06      0.32     0.33     1 
1190380712   32.45766    120.31951    -0.04      0.13     0.13     1 
1190380713   32.45838    120.35363     0.01      0.22     0.22     1 
1190380714   32.45909    120.38775     0.00      0.29     0.29     1 
1190380715   32.45980    120.42187    -0.18      0.33     0.38     1 
1190380716   32.46049    120.45599     0.13      0.28     0.31     1 
1190380717   32.46118    120.49012    -0.05      0.33     0.33     1 
1190380719   32.46252    120.55836    -0.02      0.14     0.14     1 
1190380720   32.46318    120.59249    -0.03      0.84     0.84     2 
1190380721   32.46383    120.62662     0.04      0.29     0.29     1 
1190380722   32.46446    120.66075    -0.11      0.48     0.49     1 
1190380723   32.46509    120.69488    -0.08      0.43     0.44     1 
1190380728   32.46811    120.86554     0.03      0.27     0.28     1 
1190380729   32.46868    120.89968    -0.03      0.47     0.47     1 
1190380731   32.46980    120.96795    -0.26      0.73     0.78     2 
1190380732   32.47035    121.00209    -0.15      0.76     0.78     2 
1190380764   32.41284    119.53615     0.27      0.05     0.28     1 
1190380781   32.42745    120.11565     0.12      0.05     0.13     1 
1190380786   32.43125    120.28616     0.02      0.21     0.21     1 
1190380787   32.43198    120.32027    -0.05      0.41     0.42     1 
1190380790   32.43411    120.42260     0.03      0.30     0.30     1 
1190380791   32.43481    120.45671    -0.19      0.23     0.30     1 
1190380792   32.43549    120.49083    -0.01      0.69     0.69     2 
1190380794   32.43683    120.55906     0.08      0.44     0.45     1 
1190380795   32.43749    120.59317     0.12      0.06     0.13     1 
1190380796   32.43814    120.62729    -0.02      0.46     0.46     1 
1190380797   32.43878    120.66141    -0.05      0.39     0.39     1 
1190380798   32.43941    120.69553    -0.12      0.45     0.47     1 
1190380799   32.44002    120.72965    -0.05      0.33     0.34     1 
1190380803   32.44241    120.86615    -0.08      0.62     0.62     2 
1190380805   32.44355    120.93440    -0.04      0.30     0.31     1 
1190380806   32.44411    120.96853    -0.19      0.42     0.46     1 
1190380808   32.44519    121.03678    -0.15      0.48     0.51     2 
1190380809   32.44572    121.07092    -0.03      0.70     0.70     2 
1190380840   32.38811    119.57119     0.15      0.20     0.25     1 
1190380841   32.38903    119.60526    -0.14      0.57     0.59     2 
1190380846   32.39351    119.77563    -0.04     -0.06     0.08     1 
1190380848   32.39524    119.84378     0.10     -0.12     0.15     1 
1190380856   32.40178    120.11647    -0.22      0.44     0.49     1 
1190380861   32.40556    120.28693     0.14      0.43     0.45     1 
1190380862   32.40629    120.32103    -0.03      0.22     0.22     1 
1190380863   32.40702    120.35513    -0.07      0.17     0.18     1 
1190380864   32.40773    120.38923    -0.06      0.16     0.17     1 
1190380865   32.40843    120.42333     0.10      0.35     0.36     1 
1190380866   32.40912    120.45744     0.02      0.38     0.39     1 
1190380867   32.40981    120.49154     0.01      0.19     0.19     1 
1190380870   32.41180    120.59386    -0.18      0.24     0.30     1 
1190380872   32.41309    120.66207    -0.01      0.42     0.42     1 
1190380873   32.41372    120.69618    -0.12      0.45     0.47     1 
1190380876   32.41555    120.79852    -0.15      0.57     0.58     2 
1190380881   32.41841    120.96910    -0.06      0.67     0.68     2 
1190380882   32.41896    121.00322    -0.05      0.66     0.66     2 
1190380883   32.41949    121.03734    -0.03      0.40     0.40     1 
1190380885   32.42054    121.10559    -0.04      0.38     0.38     1 
1190380887   32.42155    121.17383    -0.12      0.39     0.41     1 
1190380914   32.36151    119.53811     0.13     -0.30     0.33     1 
1190380916   32.36337    119.60622    -0.10     -0.10     0.14     1 
1190380917   32.36428    119.64028     0.10      0.01     0.10     1 
1190380919   32.36608    119.70841    -1.16     -0.84     1.43     3 
1190380922   32.36871    119.81061     0.09     -0.10     0.13     1 
1190380923   32.36957    119.84468     0.11      0.37     0.39     1 
1190380924   32.37041    119.87875    -0.08      0.23     0.24     1 
1190380929   32.37452    120.04912     0.05     -0.06     0.08     1 
1190380936   32.37988    120.28770     0.01      0.27     0.27     1 
1190380938   32.38133    120.35588    -0.17      0.16     0.23     1 
1190380939   32.38204    120.38997     0.02      0.18     0.18     1 
1190380940   32.38274    120.42406    -0.16      0.32     0.36     1 
1190380941   32.38344    120.45816     0.02     -0.05     0.05     1 
1190380946   32.38676    120.62864    -0.17      0.21     0.27     1 
1190380947   32.38740    120.66274     0.00      0.57     0.57     2 
1190380951   32.38985    120.79914     0.07      0.22     0.23     1 
1190380952   32.39045    120.83325    -0.04      0.14     0.15     1 
1190380954   32.39160    120.90146    -0.07      1.12     1.12     3 
1190380956   32.39272    120.96968    -0.06      0.30     0.31     1 
1190380958   32.39380    121.03790    -0.15      0.42     0.44     1 
1190380959   32.39433    121.07201    -0.17      0.47     0.50     1 
1190380961   32.39535    121.14024    -0.29      0.43     0.51     2 
1190380967   32.39821    121.34493    -0.12      0.49     0.50     2 
1190380989   32.33585    119.53909     0.28      0.15     0.32     1 
1190380990   32.33678    119.57313     0.16      0.03     0.16     1 
1190380991   32.33770    119.60718     0.28      0.06     0.29     1 
1190380992   32.33861    119.64123    -0.02      0.18     0.18     1 
1190380996   32.34217    119.77745     0.03     -0.00     0.03     1 
1190380997   32.34304    119.81151     0.17      0.01     0.17     1 
1190380998   32.34389    119.84557     0.17      0.51     0.53     2 
1190381004   32.34884    120.04996     0.11      0.12     0.16     1 
1190381010   32.35346    120.25439     0.06      0.18     0.19     1 
1190381013   32.35565    120.35663     0.13      0.40     0.42     1 
1190381014   32.35636    120.39071    -0.06      0.36     0.36     1 
1190381016   32.35775    120.45887     0.58     -0.25     0.63     2 
1190381023   32.36234    120.69749     0.09      0.35     0.36     1 
1190381027   32.36475    120.83386     0.03      0.75     0.75     2 
1190381032   32.36757    121.00435    -0.15      0.45     0.47     1 
1190381033   32.36810    121.03845    -0.03      0.62     0.62     2 
1190381035   32.36915    121.10666    -0.05      0.88     0.88     2 
1190381063   32.30925    119.50603     0.26      0.02     0.26     1 
1190381070   32.31563    119.74431     6.46     -3.06     7.14     5 
1190381073   32.31822    119.84646     0.06     -0.00     0.06     1 
1190381074   32.31907    119.88051    -0.16      0.03     0.16     1 
1190381082   32.32552    120.15297     0.03      0.24     0.24     1 
1190381087   32.32925    120.32331     0.02      0.07     0.07     1 
1190381088   32.32997    120.35738     0.03      0.25     0.25     1 
1190381091   32.33207    120.45959    -0.02      0.42     0.42     1 
1190381098   32.33665    120.69814     0.01      0.33     0.33     1 
1190381106   32.34133    120.97083    -0.11      0.62     0.63     2 
1190381108   32.34241    121.03901    -0.02      0.68     0.68     2 
1190381109   32.34293    121.07310    -0.11      0.69     0.70     2 
1190381118   32.34725    121.37997     0.01      0.79     0.79     2 
1190381137   32.28264    119.47299     0.30      0.08     0.31     1 
1190381138   32.28358    119.50701     0.14     -0.19     0.24     1 
1190381140   32.28545    119.57507    -0.02      0.25     0.25     1 
1190381147   32.29169    119.81331     0.05      0.06     0.07     1 
1190381155   32.29828    120.08567     0.20      0.21     0.29     1 
1190381158   32.30060    120.18783     0.18      0.28     0.34     1 
1190381159   32.30136    120.22189     0.08      0.17     0.19     1 
1190381161   32.30284    120.29000     0.21      0.28     0.35     1 
1190381162   32.30356    120.32406     0.05      0.20     0.21     1 
1190381167   32.30706    120.49438    -0.03      0.06     0.06     1 
1190381177   32.31337    120.83509     0.00      1.00     1.00     2 
1190381182   32.31618    121.00548    -0.08      0.55     0.56     2 
1190381183   32.31671    121.03956     0.09      0.50     0.51     2 
1190381187   32.31876    121.17590     0.31      0.38     0.49     1 
1190381214   32.25886    119.54201    -0.06     -0.31     0.32     1 
1190381215   32.25979    119.57603     0.28      1.95     1.97     3 
1190381217   32.26161    119.64408     0.03      0.01     0.04     1 
1190381219   32.26340    119.71212    -0.07     -0.21     0.22     1 
1190381223   32.26688    119.84824    -0.17      0.26     0.32     1 
1190381224   32.26772    119.88227     0.01     -0.35     0.35     1 
1190381227   32.27020    119.98438     0.06      0.15     0.16     1 
1190381228   32.27101    120.01842    -0.08      0.14     0.16     1 
1190381231   32.27338    120.12054     0.14      0.40     0.42     1 
1190381232   32.27416    120.15458     0.09      0.23     0.25     1 
1190381238   32.27860    120.35887    -0.03      0.34     0.34     1 
1190381239   32.27931    120.39292    -0.09      0.11     0.14     1 
1190381240   32.28001    120.42697    -0.04      0.53     0.53     2 
1190381242   32.28138    120.49508     0.04      0.29     0.30     1 
1190381243   32.28205    120.52914    -0.07      0.16     0.17     1 
1190381248   32.28527    120.69944    -0.26      0.66     0.71     2 
1190381255   32.28939    120.93790    -0.06      0.59     0.60     2 
1190381256   32.28994    120.97197    -0.08      0.51     0.52     2 
1190381258   32.29102    121.04012    -0.00      0.41     0.41     1 
1190381259   32.29154    121.07419     0.07      0.52     0.53     2 
1190381260   32.29206    121.10826    -0.10      0.23     0.25     1 
1190381287   32.23131    119.47497    -0.21     -0.09     0.23     1 
1190381296   32.23949    119.78109     0.14      0.19     0.23     1 
1190381301   32.24371    119.95120     0.00      0.16     0.16     1 
1190381305   32.24693    120.08732    -0.03      0.10     0.10     1 
1190381307   32.24848    120.15538    -0.09      0.40     0.41     1 
1190381308   32.24924    120.18942     0.10      0.29     0.31     1 
1190381309   32.24999    120.22345    -0.13      0.27     0.30     1 
1190381311   32.25147    120.29153     0.12      0.30     0.33     1 
1190381313   32.25292    120.35961    -0.13      0.43     0.45     1 
1190381318   32.25636    120.52984     0.16      0.37     0.40     1 
1190381321   32.25832    120.63198    -0.26      0.97     1.01     3 
1190381322   32.25895    120.66603    -0.09      0.13     0.16     1 
1190381325   32.26080    120.76820    -0.09      0.54     0.55     2 
1190381328   32.26256    120.87037    -0.05      0.47     0.47     1 
1190381329   32.26313    120.90443    -0.04      0.49     0.49     1 
1190381330   32.26369    120.93848    -0.06      0.66     0.66     2 
1190381331   32.26425    120.97254    -0.02      0.46     0.46     1 
1190381332   32.26479    121.00661    -0.01      0.71     0.71     2 
1190381333   32.26532    121.04067    -0.08      0.60     0.60     2 
1190381334   32.26584    121.07473     0.04      0.76     0.76     2 
1190381337   32.26736    121.17693    -0.15      0.68     0.69     2 
1190381340   32.26879    121.27913     0.12      0.74     0.75     2 
1190381363   32.20659    119.50996    -0.05      0.29     0.29     1 
1190381365   32.20846    119.57796     0.19     -0.05     0.19     1 
1190381366   32.20937    119.61196    -5.55      2.06     5.92     5 
1190381367   32.21028    119.64596     0.24      0.02     0.24     1 
1190381368   32.21118    119.67997     0.02     -0.10     0.10     1 
1190381371   32.21382    119.78199     0.40      0.16     0.43     1 
1190381372   32.21468    119.81600     0.64     -0.25     0.68     2 
1190381375   32.21721    119.91804     0.11      0.16     0.20     1 
1190381377   32.21885    119.98607     0.13      0.23     0.26     1 
1190381379   32.22046    120.05411     0.05      0.20     0.21     1 
1190381383   32.22356    120.19021     0.11     -0.04     0.12     1 
1190381386   32.22579    120.29229     0.19      0.14     0.24     1 
1190381388   32.22723    120.36035    -0.09      0.32     0.33     1 
1190381390   32.22863    120.42842     0.19      0.66     0.69     2 
1190381391   32.22932    120.46246     0.23      0.08     0.24     1 
1190381392   32.23000    120.49649    -0.06      0.40     0.40     1 
1190381393   32.23067    120.53053    -0.10      0.55     0.56     2 
1190381399   32.23450    120.73478     0.07      0.44     0.45     1 
1190381400   32.23511    120.76882    -0.14      0.54     0.56     2 
1190381402   32.23629    120.83692    -0.05      0.42     0.43     1 
1190381403   32.23687    120.87097     0.04      0.24     0.25     1 
1190381404   32.23744    120.90502     0.10      0.52     0.53     2 
1190381406   32.23855    120.97312    -0.00      0.22     0.22     1 
1190381408   32.23962    121.04122     0.03      0.37     0.37     1 
1190381409   32.24015    121.07527    -0.02      0.34     0.34     1 
1190381410   32.24066    121.10933    -0.29      0.55     0.62     2 
1190381419   32.24488    121.41586    -0.34      0.64     0.72     2 
1190381447   32.18901    119.81690     0.11      0.18     0.21     1 
1190381449   32.19070    119.88490     0.28     -0.12     0.30     1 
1190381450   32.19154    119.91891    -0.11     -0.01     0.11     1 
1190381455   32.19557    120.08895    -0.01      0.33     0.33     1 
1190381456   32.19635    120.12297     0.15      0.08     0.17     1 
1190381457   32.19712    120.15698     0.37     -0.01     0.37     1 
1190381458   32.19788    120.19100     0.06      0.00     0.06     1 
1190381459   32.19863    120.22501     0.15      0.23     0.27     1 
1190381460   32.19937    120.25903     0.10      0.27     0.28     1 
1190381461   32.20011    120.29305     0.02      0.10     0.11     1 
1190381463   32.20155    120.36110     0.04      0.13     0.13     1 
1190381465   32.20295    120.42915     0.14      0.40     0.42     1 
1190381467   32.20432    120.49720     0.03      0.26     0.27     1 
1190381473   32.20820    120.70138    -0.17      0.36     0.39     1 
1190381474   32.20881    120.73542    -0.32      0.41     0.52     2 
1190381477   32.21060    120.83753    -0.01      0.50     0.50     2 
1190381479   32.21175    120.90560    -0.09      0.76     0.76     2 
1190381481   32.21285    120.97369    -0.06      0.58     0.59     2 
1190381482   32.21340    121.00773     0.02      0.64     0.64     2 
1190381483   32.21393    121.04177     0.06      0.61     0.61     2 
1190381484   32.21445    121.07582    -0.09      0.39     0.40     1 
1190381485   32.21496    121.10986    -0.11      0.63     0.64     2 
1190381487   32.21596    121.17795    -0.19      0.67     0.70     2 
1190381511   32.15337    119.44397    -0.03     -0.05     0.06     1 
1190381528   32.16831    120.02177    -0.00      0.03     0.03     1 
1190381530   32.16989    120.08977     0.00     -0.05     0.05     1 
1190381531   32.17067    120.12378     0.06      0.10     0.12     1 
1190381532   32.17144    120.15778     0.17      0.19     0.26     1 
1190381533   32.17220    120.19179     0.12      0.03     0.12     1 
1190381536   32.17442    120.29381     0.05      0.34     0.34     1 
1190381538   32.17586    120.36184    -0.09      0.17     0.19     1 
1190381543   32.17930    120.53192    -0.05      0.02     0.05     1 
1190381554   32.18605    120.90619     0.05      0.34     0.34     1 
1190381556   32.18716    120.97426    -0.10      0.37     0.38     1 
1190381560   32.18927    121.11039    -0.04      0.54     0.54     2 
1190381568   32.19304    121.38271     0.91     -0.78     1.20     3 
1190381598   32.13852    119.85267     0.10      0.06     0.12     1 
1190381599   32.13936    119.88665     0.03      0.27     0.27     1 
1190381604   32.14343    120.05660     0.06      0.12     0.13     1 
1190381606   32.14499    120.12458     0.10      0.21     0.23     1 
1190381607   32.14576    120.15858     0.01      0.02     0.02     1 
1190381608   32.14652    120.19258     0.08      0.06     0.10     1 
1190381609   32.14727    120.22657     0.06      0.06     0.09     1 
1190381610   32.14801    120.26057     0.01      0.11     0.11     1 
1190381611   32.14874    120.29457    -0.12      0.09     0.15     1 
1190381612   32.14946    120.32858     0.35      0.19     0.40     1 
1190381616   32.15226    120.46460     0.05      0.08     0.10     1 
1190381618   32.15361    120.53261     0.03      0.13     0.14     1 
1190381625   32.15803    120.77071     0.05      0.35     0.35     1 
1190381629   32.16036    120.90678     0.01      0.18     0.18     1 
1190381643   32.16734    121.38316    -0.15      0.66     0.68     2 
1190381671   32.11113    119.78560    -0.02      0.05     0.06     1 
1190381674   32.11368    119.88752    -0.25      0.13     0.28     1 
1190381678   32.11695    120.02344     0.07     -0.11     0.13     1 
1190381679   32.11775    120.05742    -0.01      0.04     0.04     1 
1190381681   32.11931    120.12539     0.16      0.11     0.20     1 
1190381682   32.12008    120.15937     0.02      0.26     0.26     1 
1190381683   32.12084    120.19336     0.04      0.14     0.15     1 
1190381684   32.12159    120.22735    -0.06      0.45     0.45     1 
1190381685   32.12233    120.26134     0.00      0.00     0.00     1 
1190381686   32.12306    120.29533     0.08      0.11     0.14     1 
1190381688   32.12449    120.36332    -0.10      0.03     0.10     1 
1190381689   32.12520    120.39731     0.03      0.11     0.11     1 
1190381699   32.13173    120.73732    -0.12      0.41     0.43     1 
1190381701   32.13293    120.80534    -0.04      0.36     0.36     1 
1190381705   32.13522    120.94138    -0.07      0.57     0.58     2 
1190381738   32.07827    119.51485     0.07     -0.00     0.07     1 
1190381741   32.08104    119.61671     0.16     -0.04     0.16     1 
1190381743   32.08284    119.68462     0.02     -0.34     0.34     1 
1190381746   32.08546    119.78650     0.06     -0.01     0.06     1 
1190381748   32.08717    119.85443     0.17      0.36     0.40     1 
1190381749   32.08801    119.88840    -0.12      0.29     0.32     1 
1190381751   32.08966    119.95633     0.03      0.07     0.08     1 
1190381756   32.09363    120.12619     0.28     -0.48     0.56     2 
1190381759   32.09591    120.22813     0.06      0.13     0.14     1 
1190381771   32.10418    120.63597    -2.65     -0.03     2.65     4 
1190381776   32.10724    120.80595    -0.08      0.49     0.49     1 
1190381777   32.10782    120.83995    -0.02      0.27     0.27     1 
1190381778   32.10840    120.87395    -0.02      0.38     0.38     1 
1190381783   32.11114    121.04397    -0.28      0.43     0.52     2 
1190381814   32.05354    119.54977     0.15      0.01     0.15     1 
1190381817   32.05627    119.65160     0.18     -0.09     0.20     1 
1190381824   32.06234    119.88926    -0.02      0.10     0.10     1 
1190381825   32.06317    119.92322     0.11     -0.06     0.13     1 
1190381830   32.06718    120.09303     0.07      0.09     0.12     1 
1190381834   32.07023    120.22890    -0.12      0.12     0.17     1 
1190381837   32.07241    120.33082    -0.02      0.08     0.09     1 
1190381840   32.07452    120.43275     0.01      0.18     0.18     1 
1190381845   32.07785    120.60265     0.12      0.43     0.44     1 
1190381849   32.08035    120.73859    -0.04     -0.09     0.10     1 
1190381850   32.08096    120.77258    -0.33      0.05     0.33     1 
1190381856   32.08438    120.97653    -0.16      0.40     0.43     1 
1190381859   32.08597    121.07851    -0.13      0.43     0.46     1 
1190381861   32.08698    121.14651    -0.41      0.45     0.60     2 
1190381888   32.02695    119.51680     0.00     -0.15     0.15     1 
1190381889   32.02788    119.55073     0.24     -0.28     0.37     1 
1190381900   32.03749    119.92408     0.06     -0.13     0.14     1 
1190381909   32.04454    120.22968     0.20      0.18     0.27     1 
1190381918   32.05086    120.53538    -2.00      1.00     2.24     4 
1190381924   32.05466    120.73922     0.48      0.47     0.67     2 
1190381931   32.05868    120.97709    -0.10      0.71     0.72     2 
1190381935   32.06078    121.11304    -0.19      0.40     0.44     1 
1190381937   32.06177    121.18102    -0.09      0.76     0.76     2 
1190381960   31.99845    119.41601     0.34     -0.48     0.59     2 
1190381961   31.99940    119.44993     0.15     -0.20     0.25     1 
1190381962   32.00035    119.48385     0.17     -0.04     0.17     1 
1190381964   32.00221    119.55169    -0.06     -0.07     0.09     1 
1190381968   32.00583    119.68740     0.31      0.07     0.32     1 
1190381970   32.00759    119.75526     0.06     -0.26     0.27     1 
1190381973   32.01015    119.85707    -0.02      0.18     0.18     1 
1190381974   32.01099    119.89100     0.02      0.11     0.11     1 
1190381980   32.01582    120.09466     0.19     -0.08     0.20     1 
1190381984   32.01886    120.23045    -0.08      0.17     0.19     1 
1190381994   32.02583    120.57003     2.51      6.18     6.67     5 
1190382000   32.02957    120.77382     1.19     -0.00     1.19     3 
1190382002   32.03075    120.84176     0.02      0.20     0.20     1 
1190382004   32.03188    120.90971    -0.11      0.28     0.30     1 
1190382008   32.03405    121.04561     0.20      0.14     0.24     1 
1190382012   32.03607    121.18153     0.09      0.23     0.25     1 
1190382037   31.97468    119.48483     0.18     -0.26     0.31     1 
1190382038   31.97562    119.51874     0.02     -0.05     0.06     1 
1190382040   31.97746    119.58657    -0.15     -0.29     0.33     1 
1190382049   31.98531    119.89187    -0.07      0.07     0.10     1 
1190382064   31.99677    120.40095    -0.08      0.05     0.09     1 
1190382077   32.00505    120.84237     0.17      0.12     0.20     1 
1190382112   31.94902    119.48581     0.13     -0.27     0.30     1 
1190382114   31.95088    119.55361     0.06     -0.01     0.06     1 
1190382116   31.95270    119.62143    -0.02     -0.13     0.13     1 
1190382118   31.95449    119.68924    -0.00     -0.26     0.26     1 
1190382124   31.95964    119.89274    -0.07     -0.14     0.16     1 
1190382130   31.96446    120.09628     0.25     -0.00     0.25     1 
1190382131   31.96523    120.13020    -0.01      0.16     0.16     1 
1190382135   31.96823    120.26593    -0.02     -0.05     0.05     1 
1190382145   31.97509    120.60533    -0.40      0.23     0.46     1 
1190382149   31.97758    120.74112    -0.32      0.45     0.55     2 
1190382184   31.92050    119.38512     0.17     -0.30     0.35     1 
1190382186   31.92241    119.45289     0.22     -0.06     0.23     1 
1190382187   31.92335    119.48679     0.24     -0.10     0.26     1 
1190382193   31.92882    119.69017    -0.17     -0.48     0.51     2 
1190382202   31.93642    119.99534    -0.13     -0.11     0.17     1 
1190382211   31.94328    120.30062    -0.39     -0.14     0.42     1 
1190382228   31.95424    120.87751     0.48     -0.11     0.50     1 
1190382242   31.96129    121.35282    -0.03      0.35     0.35     1 
1190382259   31.89484    119.38612     0.37      0.11     0.38     1 
1190382260   31.89580    119.42000     0.22     -0.09     0.24     1 
1190382261   31.89675    119.45388     0.06     -0.03     0.07     1 
1190382262   31.89769    119.48776     0.01     -0.11     0.11     1 
1190382263   31.89862    119.52165     0.07     -0.19     0.20     1 
1190382269   31.90403    119.72498     0.18     -0.01     0.18     1 
1190382270   31.90490    119.75887     0.14      0.21     0.25     1 
1190382272   31.90661    119.82667     0.14      0.02     0.14     1 
1190382273   31.90746    119.86056     0.16     -0.10     0.19     1 
1190382275   31.90912    119.92836    -0.03     -0.09     0.10     1 
1190382291   31.92108    120.47096     0.32      0.48     0.57     2 
1190382292   31.92176    120.50489    -0.45      0.11     0.46     1 
1190382294   31.92307    120.57273     0.19      0.19     0.27     1 
1190382298   31.92559    120.70844     0.16      0.18     0.24     1 
1190382300   31.92680    120.77630     0.23      0.15     0.27     1 
1190382309   31.93178    121.08173    -0.42      0.43     0.60     2 
1190382316   31.93515    121.31933     0.03      0.88     0.88     2 
1190382334   31.86918    119.38712     0.01      0.11     0.11     1 
1190382335   31.87014    119.42099    -0.09     -0.25     0.27     1 
1190382336   31.87109    119.45486    -0.04     -0.14     0.14     1 
1190382337   31.87203    119.48874     0.01     -0.04     0.04     1 
1190382338   31.87296    119.52261     0.16      0.02     0.17     1 
1190382340   31.87479    119.59036    -0.02     -0.04     0.04     1 
1190382341   31.87570    119.62424     0.11     -0.01     0.11     1 
1190382342   31.87660    119.65812    -0.02     -0.09     0.09     1 
1190382345   31.87923    119.75977     0.00     -0.33     0.33     1 
1190382346   31.88009    119.79366    -0.43      0.08     0.44     1 
1190382350   31.88344    119.92922     0.05     -0.32     0.33     1 
